Gender,Ever_Married,Age,Graduated,Profession,Spending_Score,Family_Size,Var_1,Work_Experience_Cleaned
Female,No,32,Yes,Healthcare,Low,3.0,Cat_6,9.0
Male,No,19,No,Entertainment,Low,6.0,Cat_4,0.0
Male,Yes,69,No,Executive,High,4.0,Cat_6,1.0
Female,Yes,69,Yes,Artist,High,2.0,Cat_6,
Female,No,62,Yes,Engineer,Low,1.0,Cat_6,
Male,Yes,27,No,Entertainment,Low,4.0,Cat_6,6.0
Female,No,26,Yes,Healthcare,Low,5.0,Cat_6,1.0
Male,Yes,36,No,Executive,High,4.0,Cat_6,8.0
Female,Yes,60,Yes,Artist,High,4.0,Cat_6,1.0
Male,Yes,52,Yes,Artist,Low,4.0,Cat_6,
Male,Yes,58,,Artist,Average,2.0,Cat_6,1.0
Male,Yes,25,Yes,Doctor,Average,2.0,Cat_6,
Male,No,26,Yes,Marketing,Low,1.0,Cat_6,10.0
Male,Yes,52,Yes,Executive,High,4.0,Cat_6,1.0
Male,No,47,Yes,Artist,Low,1.0,Cat_3,
Female,No,38,Yes,Homemaker,Low,4.0,Cat_6,
Male,No,22,No,Healthcare,Low,5.0,Cat_2,8.0
Female,No,30,No,Doctor,Low,4.0,Cat_6,3.0
Male,No,41,Yes,Artist,Low,1.0,Cat_6,7.0
Male,Yes,37,Yes,Executive,High,4.0,Cat_6,
Male,No,30,Yes,Entertainment,Low,1.0,Cat_6,14.0
Female,Yes,79,Yes,Lawyer,Low,1.0,Cat_6,1.0
Male,No,30,Yes,Healthcare,Low,4.0,Cat_6,1.0
Male,Yes,62,No,Engineer,Low,5.0,Cat_6,1.0
Male,Yes,47,Yes,Entertainment,Low,4.0,Cat_6,1.0
Female,Yes,56,Yes,Artist,High,2.0,Cat_6,
Female,Yes,46,Yes,Artist,Low,,Cat_6,1.0
Female,Yes,48,Yes,Homemaker,High,2.0,Cat_2,1.0
Male,No,33,No,Healthcare,Low,5.0,Cat_2,3.0
Male,No,39,Yes,Artist,Low,1.0,Cat_6,1.0
Female,No,37,Yes,Entertainment,Low,2.0,Cat_7,1.0
Female,Yes,37,No,Engineer,Average,6.0,Cat_4,1.0
Male,No,20,No,Healthcare,Low,5.0,Cat_2,1.0
Male,Yes,66,Yes,Lawyer,Low,1.0,Cat_6,
Male,Yes,72,Yes,Lawyer,Low,,Cat_4,1.0
Female,Yes,58,Yes,Homemaker,Low,1.0,Cat_6,2.0
Male,Yes,35,No,Entertainment,Low,3.0,Cat_1,9.0
Female,No,28,Yes,Healthcare,Low,1.0,Cat_7,
Male,Yes,72,Yes,Artist,High,5.0,Cat_6,
Male,Yes,28,No,Executive,High,4.0,Cat_4,
Female,No,43,Yes,Artist,Low,1.0,Cat_6,1.0
Male,Yes,61,Yes,Artist,Average,4.0,Cat_6,1.0
Male,Yes,41,Yes,Engineer,Average,2.0,Cat_2,9.0
Female,No,36,No,Engineer,Low,1.0,Cat_6,
Female,No,35,,Artist,Low,3.0,Cat_6,
Male,Yes,70,No,Lawyer,Low,2.0,Cat_6,1.0
Female,Yes,46,Yes,Artist,Low,2.0,Cat_6,8.0
Male,Yes,78,Yes,Lawyer,Low,1.0,Cat_6,1.0
Female,Yes,45,Yes,Artist,Average,3.0,Cat_3,1.0
Female,Yes,48,Yes,Marketing,Low,1.0,Cat_6,6.0
Male,No,28,No,Healthcare,Low,5.0,Cat_6,1.0
Male,Yes,59,No,Entertainment,Average,3.0,Cat_3,6.0
Female,Yes,39,Yes,Homemaker,Low,1.0,Cat_6,9.0
Male,No,31,Yes,,Low,1.0,Cat_4,6.0
Male,No,51,Yes,Artist,Low,1.0,Cat_6,6.0
Female,No,41,Yes,Artist,Low,1.0,Cat_6,1.0
Male,Yes,42,Yes,Executive,High,3.0,Cat_6,1.0
Male,Yes,60,Yes,Entertainment,Low,,Cat_6,
Female,Yes,60,Yes,Artist,High,2.0,Cat_6,
Female,Yes,74,No,Lawyer,High,2.0,Cat_6,1.0
Female,No,26,No,Engineer,Low,1.0,Cat_7,4.0
Female,Yes,36,Yes,Artist,Average,2.0,Cat_6,7.0
Male,No,43,,Artist,Low,5.0,Cat_2,6.0
Female,Yes,46,Yes,Engineer,Average,5.0,Cat_6,1.0
Female,Yes,53,Yes,Artist,Average,4.0,Cat_6,2.0
Female,Yes,56,Yes,Artist,Average,2.0,Cat_6,4.0
Female,Yes,38,Yes,Artist,Low,1.0,Cat_3,4.0
Female,No,42,Yes,Engineer,Low,1.0,Cat_6,
Female,Yes,69,No,Doctor,Low,1.0,Cat_3,
Female,Yes,41,Yes,Artist,High,2.0,Cat_2,9.0
Female,Yes,27,Yes,Healthcare,Low,2.0,Cat_6,
Female,Yes,69,Yes,Engineer,Low,2.0,Cat_4,
Female,Yes,56,Yes,Artist,Average,5.0,Cat_6,1.0
Male,No,25,No,Healthcare,Low,5.0,Cat_3,
Female,No,25,No,Doctor,Low,3.0,Cat_6,1.0
Female,No,27,No,Healthcare,Low,5.0,Cat_7,9.0
Male,No,31,Yes,Healthcare,Low,4.0,Cat_6,14.0
Male,No,57,Yes,Doctor,Low,1.0,Cat_3,
Male,No,22,No,Healthcare,Low,,Cat_4,0.0
Female,Yes,70,Yes,Lawyer,High,2.0,Cat_6,1.0
Female,No,20,No,Marketing,Low,4.0,Cat_6,
Male,No,27,No,Doctor,Low,3.0,Cat_6,1.0
Female,Yes,59,Yes,Engineer,Low,1.0,Cat_6,
Male,Yes,31,Yes,Entertainment,Average,3.0,Cat_3,5.0
Male,Yes,31,Yes,Artist,Average,2.0,Cat_6,8.0
Female,No,63,No,Entertainment,Low,1.0,Cat_2,
Male,Yes,83,No,Lawyer,Low,1.0,Cat_6,1.0
Female,Yes,36,Yes,Artist,Low,2.0,Cat_6,5.0
Male,Yes,66,No,Artist,High,3.0,Cat_6,2.0
Male,Yes,58,Yes,Artist,Average,2.0,Cat_6,1.0
Male,Yes,43,Yes,Artist,Low,1.0,Cat_6,8.0
Male,Yes,47,Yes,Doctor,Average,4.0,Cat_6,
Male,Yes,50,No,Executive,Average,5.0,Cat_6,
Male,Yes,51,Yes,Artist,High,3.0,Cat_6,
Male,Yes,38,Yes,Artist,Low,4.0,Cat_6,
Male,No,23,No,Healthcare,Low,4.0,Cat_6,1.0
Female,No,33,Yes,Entertainment,Low,2.0,Cat_6,12.0
Male,No,28,Yes,Doctor,Low,3.0,Cat_6,1.0
Male,Yes,53,Yes,Artist,Low,3.0,Cat_6,
Female,No,18,No,,Low,6.0,Cat_4,0.0
Male,No,49,Yes,Entertainment,Low,1.0,Cat_2,
Female,No,31,No,Entertainment,Low,5.0,Cat_7,11.0
Male,No,62,No,Healthcare,Low,1.0,Cat_3,8.0
Male,Yes,35,Yes,Artist,Average,2.0,Cat_2,4.0
Male,No,19,No,Healthcare,Low,2.0,Cat_6,7.0
Male,No,27,No,Healthcare,Low,4.0,Cat_6,1.0
Female,Yes,68,,Lawyer,Low,1.0,Cat_6,
Male,Yes,73,Yes,Artist,High,2.0,Cat_2,1.0
Female,Yes,43,Yes,Artist,High,3.0,Cat_6,5.0
Male,No,18,No,Healthcare,Low,4.0,Cat_6,3.0
Female,Yes,52,Yes,Engineer,High,4.0,Cat_6,7.0
Female,Yes,50,Yes,Artist,Average,3.0,Cat_6,1.0
Female,Yes,37,Yes,Doctor,Average,2.0,Cat_6,9.0
Female,No,21,No,Doctor,Low,3.0,Cat_1,0.0
Male,No,28,No,Doctor,Low,3.0,Cat_6,4.0
Male,Yes,77,No,Lawyer,High,2.0,Cat_6,1.0
Female,Yes,27,Yes,Doctor,Low,2.0,Cat_4,1.0
Female,Yes,40,Yes,Artist,Average,3.0,Cat_6,
Male,No,25,Yes,Healthcare,Low,,Cat_3,
Female,No,27,Yes,Healthcare,Low,,Cat_6,
Female,No,43,Yes,Artist,Low,1.0,Cat_4,1.0
Male,Yes,53,Yes,Artist,Average,4.0,Cat_6,1.0
Male,No,53,Yes,Artist,Low,1.0,Cat_6,1.0
Female,Yes,56,No,,Low,1.0,Cat_4,
Male,Yes,83,Yes,Lawyer,High,3.0,Cat_6,6.0
Female,Yes,83,Yes,Lawyer,High,2.0,Cat_6,
Female,Yes,68,Yes,Artist,Average,2.0,Cat_6,1.0
Female,No,31,No,,Low,1.0,Cat_7,
Female,Yes,53,Yes,Artist,Low,2.0,Cat_6,1.0
Female,No,18,No,Healthcare,Low,4.0,Cat_7,6.0
Female,No,38,Yes,Engineer,Low,1.0,Cat_2,3.0
Male,No,37,Yes,Executive,Low,1.0,Cat_6,3.0
Male,Yes,63,,,Average,2.0,Cat_4,
Male,Yes,83,Yes,Executive,High,2.0,Cat_6,
Female,Yes,59,Yes,Artist,Average,5.0,Cat_6,
Male,Yes,50,Yes,Doctor,Average,3.0,Cat_6,
Female,Yes,40,Yes,Artist,Low,2.0,Cat_6,
Male,No,38,Yes,Entertainment,Low,1.0,Cat_7,1.0
Female,No,36,Yes,Entertainment,Low,5.0,,7.0
Female,Yes,66,Yes,Artist,Average,3.0,Cat_6,
Female,Yes,48,Yes,Artist,Low,4.0,Cat_6,
Male,Yes,73,Yes,Lawyer,Average,2.0,Cat_6,1.0
Male,Yes,43,Yes,Entertainment,Average,3.0,Cat_6,1.0
Female,No,19,No,Healthcare,Low,5.0,Cat_2,0.0
Female,Yes,49,Yes,Engineer,Average,2.0,Cat_6,1.0
Male,No,21,No,Healthcare,Low,4.0,Cat_6,0.0
Female,No,35,No,,Low,5.0,Cat_6,
Female,Yes,56,Yes,Artist,Average,2.0,Cat_3,
Male,Yes,38,Yes,Artist,Low,6.0,Cat_6,1.0
Male,Yes,65,Yes,Executive,Low,4.0,Cat_6,
Female,No,45,Yes,Artist,Low,1.0,Cat_6,2.0
Female,Yes,26,Yes,Engineer,High,7.0,Cat_4,6.0
Male,No,47,No,Entertainment,Low,1.0,Cat_6,1.0
Female,Yes,35,Yes,Engineer,Average,2.0,Cat_6,1.0
Female,No,21,No,Entertainment,Low,4.0,Cat_6,1.0
Female,Yes,37,Yes,,Low,,Cat_6,
Male,No,43,Yes,Artist,Low,1.0,Cat_3,11.0
Male,No,21,No,Healthcare,Low,2.0,Cat_6,0.0
Male,No,21,No,Healthcare,Low,6.0,Cat_3,0.0
Male,Yes,65,No,Artist,Average,2.0,Cat_6,
Female,Yes,42,Yes,Doctor,Average,4.0,Cat_6,
Female,Yes,86,Yes,Lawyer,High,2.0,Cat_6,
Female,No,37,Yes,,Low,2.0,Cat_6,
Female,Yes,38,No,Engineer,Average,4.0,Cat_4,9.0
Male,Yes,47,No,Artist,Average,3.0,Cat_6,3.0
Male,Yes,37,Yes,Entertainment,Low,1.0,Cat_6,3.0
Female,No,30,Yes,Healthcare,Low,6.0,Cat_3,
Female,No,40,Yes,Healthcare,Low,2.0,Cat_6,6.0
Male,Yes,50,Yes,Engineer,Low,1.0,Cat_3,
Male,Yes,40,Yes,Artist,Average,3.0,Cat_6,1.0
Male,Yes,43,No,Executive,High,4.0,Cat_6,
Male,No,25,Yes,Entertainment,Low,2.0,Cat_3,1.0
Female,Yes,42,Yes,Doctor,Low,1.0,Cat_4,
Male,No,35,Yes,Artist,Low,2.0,Cat_3,1.0
Male,Yes,45,No,Marketing,Low,2.0,Cat_3,1.0
Female,No,37,Yes,Artist,Low,1.0,Cat_4,12.0
Male,No,33,No,Entertainment,Low,3.0,Cat_6,
Male,Yes,47,Yes,Artist,Average,3.0,Cat_6,
Male,No,20,No,Healthcare,Low,8.0,Cat_4,0.0
Male,Yes,85,Yes,Lawyer,Low,1.0,Cat_6,
Female,No,27,Yes,Marketing,Low,1.0,Cat_6,
Female,Yes,41,Yes,Artist,High,2.0,Cat_6,7.0
Female,Yes,38,Yes,Artist,Average,3.0,Cat_6,
Male,Yes,19,No,Executive,High,3.0,Cat_4,0.0
Female,No,43,Yes,Artist,Low,1.0,Cat_6,
Male,Yes,33,Yes,Healthcare,Low,2.0,Cat_7,
Male,Yes,67,Yes,Artist,Low,1.0,Cat_4,1.0
Male,Yes,51,Yes,Executive,High,5.0,Cat_6,3.0
Male,Yes,59,Yes,Artist,Low,1.0,Cat_6,
Female,Yes,42,Yes,Artist,Low,2.0,Cat_6,5.0
Female,Yes,52,No,,Average,7.0,Cat_4,7.0
Female,No,41,Yes,Artist,Low,1.0,Cat_6,2.0
Female,Yes,50,Yes,Artist,Low,2.0,Cat_6,9.0
Male,No,41,Yes,Marketing,Low,2.0,Cat_6,
Male,Yes,69,Yes,Executive,Average,4.0,Cat_6,1.0
Male,No,18,No,Doctor,Low,2.0,Cat_6,4.0
Female,No,33,No,Engineer,Low,3.0,Cat_6,1.0
Male,Yes,39,No,Artist,Average,6.0,Cat_4,1.0
Male,No,55,Yes,Executive,Low,5.0,Cat_6,
Female,Yes,47,No,Homemaker,High,3.0,Cat_6,3.0
Female,Yes,51,Yes,Marketing,Low,1.0,Cat_6,9.0
Male,Yes,38,Yes,Executive,High,3.0,Cat_6,6.0
Male,Yes,56,No,Lawyer,High,3.0,Cat_3,
Female,Yes,55,Yes,Artist,Average,3.0,Cat_6,2.0
Male,No,36,No,Healthcare,Low,4.0,Cat_4,
Female,No,38,No,Homemaker,Low,,Cat_6,13.0
Female,Yes,26,Yes,Entertainment,Low,7.0,Cat_6,5.0
Female,No,20,No,Healthcare,Low,6.0,Cat_6,2.0
Female,No,30,No,Homemaker,Low,,Cat_3,3.0
Male,No,28,No,Marketing,Low,1.0,Cat_3,
Female,No,32,No,Engineer,Low,9.0,Cat_4,1.0
Male,No,26,No,Entertainment,Low,3.0,Cat_3,1.0
Male,No,37,Yes,Entertainment,Low,1.0,Cat_6,
Female,No,19,No,Healthcare,Low,1.0,Cat_4,7.0
Female,Yes,46,Yes,Artist,High,3.0,Cat_6,1.0
Male,Yes,87,Yes,Lawyer,Low,1.0,Cat_6,
Female,Yes,47,Yes,Artist,Low,1.0,Cat_1,
Female,No,43,Yes,Artist,Low,3.0,Cat_6,1.0
Female,No,55,Yes,Artist,Low,1.0,Cat_3,1.0
Female,No,21,No,Healthcare,Low,5.0,Cat_6,
Male,Yes,49,Yes,Marketing,Low,5.0,Cat_6,
Female,Yes,31,No,Entertainment,Average,,Cat_4,
Female,Yes,42,Yes,Artist,Low,2.0,Cat_6,9.0
Male,Yes,65,Yes,Executive,High,2.0,Cat_6,
Male,Yes,35,Yes,Entertainment,Low,5.0,Cat_3,6.0
Male,No,18,No,Healthcare,Low,4.0,Cat_4,1.0
Female,Yes,25,No,Engineer,Average,2.0,Cat_6,
Male,No,52,Yes,Entertainment,Low,1.0,Cat_3,1.0
Female,No,28,Yes,Artist,Low,4.0,Cat_6,5.0
Male,Yes,47,Yes,Artist,Low,,Cat_6,
Male,Yes,55,Yes,Artist,Average,2.0,Cat_6,1.0
Male,Yes,35,Yes,Artist,Average,2.0,Cat_6,1.0
Male,No,31,Yes,Artist,Low,1.0,Cat_4,7.0
Male,Yes,58,Yes,Artist,Average,4.0,Cat_6,9.0
Male,Yes,46,Yes,Executive,High,5.0,Cat_6,1.0
Male,Yes,75,Yes,Lawyer,Low,2.0,Cat_6,1.0
Male,Yes,56,No,Artist,Average,2.0,Cat_6,
Female,Yes,63,Yes,Artist,High,3.0,Cat_6,1.0
Female,No,19,No,Healthcare,Low,6.0,Cat_3,
Female,Yes,33,Yes,Artist,Average,3.0,Cat_6,8.0
Female,No,22,No,Healthcare,Low,3.0,Cat_3,0.0
Female,No,28,No,Engineer,Low,6.0,Cat_6,
Female,Yes,38,Yes,Engineer,Low,2.0,Cat_4,4.0
Male,No,18,No,Healthcare,Low,5.0,Cat_4,
Male,No,25,No,Healthcare,Low,4.0,Cat_4,7.0
Female,No,19,No,Healthcare,Low,4.0,Cat_3,0.0
Female,Yes,50,Yes,Artist,Low,1.0,Cat_6,2.0
Male,No,28,No,Doctor,Low,3.0,Cat_6,8.0
Female,Yes,52,No,Engineer,Low,6.0,Cat_4,
Male,Yes,53,Yes,Entertainment,Low,3.0,Cat_2,1.0
Female,Yes,73,Yes,Artist,Average,3.0,Cat_1,
Male,No,31,No,Healthcare,Low,3.0,Cat_4,
Male,No,23,No,Healthcare,Low,4.0,Cat_6,
Male,,72,,Lawyer,High,,Cat_6,
Male,Yes,61,Yes,Healthcare,Low,2.0,Cat_6,1.0
Female,Yes,72,Yes,Lawyer,High,,,1.0
Male,Yes,29,Yes,Entertainment,Low,2.0,Cat_2,
Female,No,23,No,Healthcare,Low,4.0,Cat_7,
Female,Yes,35,Yes,Artist,Average,2.0,Cat_6,
Male,Yes,80,Yes,Lawyer,Low,1.0,Cat_6,
Female,No,57,Yes,Doctor,Low,2.0,Cat_6,
Male,No,29,Yes,Entertainment,Low,3.0,Cat_6,6.0
Female,No,26,No,Engineer,Low,3.0,Cat_6,
Female,Yes,68,Yes,Lawyer,High,2.0,Cat_6,1.0
Male,Yes,37,Yes,Artist,Low,2.0,Cat_6,8.0
Male,Yes,38,Yes,Engineer,Average,4.0,Cat_6,
Male,Yes,63,Yes,Artist,Average,4.0,Cat_6,
Male,No,32,Yes,Artist,Low,3.0,Cat_4,
Female,Yes,58,Yes,Engineer,Average,4.0,Cat_6,1.0
Male,Yes,61,Yes,Entertainment,Average,4.0,Cat_6,1.0
Female,No,32,No,Engineer,Low,4.0,Cat_6,
Male,Yes,63,Yes,Homemaker,Average,3.0,Cat_6,8.0
Female,No,39,Yes,Healthcare,Low,1.0,Cat_6,9.0
Male,Yes,37,No,Entertainment,Average,3.0,Cat_4,
Female,No,37,No,Homemaker,Low,2.0,Cat_1,
Female,No,46,Yes,Doctor,Low,,Cat_3,1.0
Male,No,25,No,Executive,Low,3.0,Cat_6,
Female,No,37,Yes,Artist,Low,1.0,Cat_6,3.0
Male,Yes,56,No,Executive,High,4.0,Cat_6,
Male,Yes,73,Yes,Entertainment,Low,1.0,Cat_4,5.0
Male,No,18,No,Healthcare,Low,3.0,Cat_6,1.0
Female,No,27,No,Engineer,Low,4.0,Cat_6,1.0
Female,No,23,No,Healthcare,Low,4.0,Cat_4,9.0
Female,No,36,No,Engineer,Low,4.0,Cat_6,14.0
Female,Yes,72,Yes,Artist,Low,1.0,Cat_6,
Female,Yes,49,No,Engineer,Low,2.0,Cat_6,6.0
Female,Yes,70,No,Marketing,High,2.0,Cat_4,
Male,No,18,No,Healthcare,Low,3.0,Cat_6,2.0
Male,Yes,59,Yes,Artist,Average,3.0,Cat_6,1.0
Female,Yes,61,No,Lawyer,High,3.0,Cat_6,
Male,No,43,Yes,Artist,Low,1.0,Cat_3,1.0
Female,No,47,No,Entertainment,Low,1.0,Cat_4,
Male,Yes,28,Yes,Entertainment,Average,3.0,Cat_7,3.0
Female,No,26,Yes,Entertainment,Low,1.0,Cat_6,1.0
Female,No,27,Yes,Doctor,Low,4.0,Cat_6,
Male,No,37,Yes,Artist,Low,1.0,Cat_3,8.0
Male,Yes,55,No,Executive,Low,,Cat_4,3.0
Female,No,29,No,Engineer,Low,4.0,Cat_6,1.0
Female,No,31,Yes,Marketing,Low,1.0,Cat_6,
Male,No,29,Yes,Artist,Low,6.0,Cat_6,1.0
Female,No,26,Yes,Homemaker,Low,2.0,Cat_6,8.0
Female,No,43,Yes,Artist,Low,1.0,Cat_3,1.0
Male,Yes,62,Yes,Executive,High,3.0,Cat_6,1.0
Female,Yes,65,Yes,Lawyer,Average,2.0,Cat_6,1.0
Female,No,29,No,Homemaker,Low,4.0,Cat_3,2.0
Female,Yes,49,Yes,Engineer,Low,3.0,Cat_3,6.0
Male,Yes,76,No,Marketing,Low,1.0,Cat_4,1.0
Male,Yes,36,Yes,Homemaker,Average,2.0,Cat_3,
Male,No,43,Yes,Artist,Low,5.0,Cat_6,12.0
Male,No,36,Yes,Artist,Low,3.0,Cat_6,9.0
Male,Yes,56,Yes,Entertainment,Average,2.0,Cat_6,2.0
Male,Yes,40,Yes,Doctor,Low,5.0,Cat_6,1.0
Male,No,38,Yes,Entertainment,Low,1.0,Cat_6,7.0
Male,Yes,65,Yes,Executive,Low,2.0,Cat_4,1.0
Female,Yes,39,,Doctor,Low,1.0,Cat_3,2.0
Male,Yes,73,Yes,Artist,High,3.0,Cat_6,5.0
Female,No,30,Yes,Entertainment,Low,4.0,Cat_4,1.0
Female,Yes,55,Yes,Engineer,Low,1.0,Cat_3,1.0
Male,No,43,Yes,Executive,Low,4.0,Cat_6,1.0
Female,No,22,No,Healthcare,Low,4.0,Cat_6,1.0
Male,Yes,55,Yes,Lawyer,Low,4.0,Cat_3,
Female,No,22,No,Healthcare,Low,5.0,Cat_6,0.0
Female,No,28,No,Healthcare,Low,4.0,Cat_3,8.0
Male,No,46,Yes,Artist,Low,1.0,Cat_6,3.0
Male,No,30,Yes,Doctor,Low,2.0,Cat_3,
Male,Yes,57,Yes,Artist,Average,2.0,Cat_6,1.0
Male,No,20,No,Marketing,Low,2.0,Cat_6,0.0
Female,Yes,83,Yes,Lawyer,Low,2.0,Cat_6,
Female,Yes,57,Yes,Artist,Average,4.0,Cat_6,
Female,No,22,No,Healthcare,Low,6.0,Cat_6,8.0
Male,No,22,No,Healthcare,Low,5.0,Cat_4,1.0
Male,No,33,Yes,Artist,Low,1.0,Cat_6,7.0
Male,Yes,48,Yes,Artist,Low,5.0,Cat_6,3.0
Male,No,33,Yes,Healthcare,Low,1.0,Cat_6,3.0
Male,No,28,No,Doctor,Low,3.0,Cat_3,
Male,Yes,48,No,Marketing,Low,5.0,Cat_6,
Male,No,62,Yes,Entertainment,Low,1.0,Cat_6,
Female,Yes,38,Yes,Artist,Low,3.0,Cat_6,
Male,Yes,46,Yes,Artist,Average,5.0,Cat_6,
Female,Yes,47,No,Engineer,Average,4.0,Cat_4,9.0
Female,Yes,37,Yes,Artist,Low,1.0,Cat_3,4.0
Male,Yes,41,Yes,Entertainment,Low,1.0,Cat_6,
Female,Yes,46,Yes,Artist,Low,2.0,Cat_6,
Male,Yes,65,Yes,Artist,Low,2.0,Cat_6,1.0
Male,,22,No,Healthcare,Low,3.0,Cat_4,9.0
Male,Yes,53,Yes,Entertainment,Low,3.0,Cat_6,1.0
Male,No,37,Yes,Entertainment,Low,2.0,Cat_3,1.0
Male,No,27,Yes,,Low,3.0,Cat_3,
Male,Yes,37,No,Artist,Average,2.0,Cat_6,
Female,No,38,No,Engineer,Low,1.0,Cat_4,8.0
Male,Yes,36,No,Doctor,Low,3.0,Cat_6,6.0
Female,No,40,Yes,Artist,Low,1.0,Cat_6,1.0
Male,Yes,42,Yes,Entertainment,Low,2.0,Cat_6,1.0
Female,Yes,42,No,Doctor,Low,2.0,Cat_4,1.0
Female,No,32,Yes,Marketing,Low,6.0,Cat_1,8.0
Male,No,42,Yes,Entertainment,Low,2.0,Cat_2,3.0
Male,No,29,No,Doctor,Low,2.0,Cat_6,1.0
Female,Yes,61,Yes,Engineer,Average,5.0,Cat_6,1.0
Male,Yes,55,No,Artist,Low,2.0,Cat_6,
Male,Yes,65,Yes,Entertainment,High,2.0,Cat_6,1.0
Female,No,30,Yes,Entertainment,Low,5.0,Cat_1,
Female,Yes,42,Yes,Engineer,Low,1.0,Cat_6,2.0
Male,Yes,35,Yes,Artist,Average,2.0,Cat_6,
Male,Yes,57,No,Entertainment,Low,4.0,Cat_3,
Female,No,42,Yes,Artist,Low,1.0,Cat_6,
Female,No,43,Yes,Homemaker,Low,1.0,Cat_6,9.0
Male,Yes,49,Yes,Doctor,Average,2.0,Cat_1,
Female,Yes,72,Yes,Doctor,Average,2.0,Cat_6,1.0
Female,Yes,50,Yes,Artist,Average,3.0,Cat_6,1.0
Female,Yes,36,Yes,Artist,Average,5.0,Cat_6,1.0
Female,,19,No,Healthcare,Low,,Cat_3,8.0
Female,,53,No,Artist,Low,2.0,Cat_6,9.0
Female,Yes,51,Yes,Artist,Low,1.0,Cat_6,1.0
Male,Yes,53,Yes,Artist,High,7.0,Cat_4,
Female,No,18,No,Healthcare,Low,4.0,Cat_4,3.0
Male,Yes,50,Yes,Artist,Low,3.0,Cat_6,1.0
Male,No,23,No,Healthcare,Low,3.0,Cat_6,1.0
Male,Yes,33,Yes,Doctor,Average,2.0,Cat_6,
Male,Yes,31,Yes,Artist,Average,3.0,Cat_1,
Female,Yes,27,Yes,Marketing,Low,1.0,Cat_3,9.0
Female,No,53,Yes,Artist,Low,2.0,,
Male,Yes,37,Yes,Entertainment,Average,4.0,Cat_6,1.0
Male,No,19,No,Healthcare,Low,3.0,Cat_2,4.0
Male,Yes,67,Yes,Entertainment,Average,3.0,Cat_6,1.0
Male,Yes,38,No,Marketing,High,4.0,Cat_7,
Female,No,23,No,Healthcare,Low,3.0,Cat_6,
Female,Yes,46,No,Engineer,Average,1.0,Cat_4,9.0
Female,Yes,61,Yes,Artist,Average,5.0,Cat_6,1.0
Male,Yes,89,No,Lawyer,Low,2.0,Cat_6,
Male,Yes,57,Yes,Entertainment,Average,4.0,Cat_6,1.0
Female,No,30,Yes,Healthcare,Low,6.0,Cat_6,12.0
Female,,59,Yes,Artist,Average,2.0,Cat_6,9.0
Female,No,31,No,Healthcare,Low,5.0,Cat_2,
Male,No,20,No,Healthcare,Low,3.0,Cat_4,2.0
Male,No,33,No,Doctor,Low,6.0,Cat_4,1.0
Female,Yes,75,Yes,Lawyer,Low,,Cat_3,1.0
Female,No,37,Yes,Artist,Low,1.0,Cat_4,1.0
Female,Yes,46,Yes,Engineer,Average,2.0,Cat_6,1.0
Male,Yes,41,Yes,Artist,High,4.0,Cat_6,
Male,No,40,Yes,Healthcare,Low,2.0,Cat_6,
Male,Yes,59,No,Entertainment,Low,2.0,Cat_6,1.0
Female,No,41,No,Healthcare,Low,2.0,Cat_1,1.0
Female,Yes,36,Yes,Artist,Average,4.0,Cat_6,1.0
Female,No,68,Yes,Doctor,Low,1.0,Cat_6,1.0
Female,No,42,Yes,Artist,Low,1.0,Cat_2,
Male,Yes,73,Yes,Artist,Average,2.0,Cat_6,1.0
Female,No,33,No,Marketing,Low,5.0,Cat_4,
Female,Yes,50,Yes,Artist,Average,2.0,Cat_6,
Male,No,21,No,Marketing,Low,5.0,Cat_6,1.0
Female,Yes,60,Yes,Artist,High,6.0,Cat_6,8.0
Male,Yes,66,No,Lawyer,Low,,Cat_4,1.0
Male,Yes,63,Yes,Entertainment,Average,4.0,Cat_6,
Female,Yes,31,No,Marketing,Low,2.0,Cat_2,
Male,No,38,Yes,Artist,Low,1.0,Cat_4,2.0
Male,Yes,41,Yes,Marketing,High,2.0,Cat_6,
Female,No,73,Yes,Lawyer,Low,1.0,Cat_6,
Male,Yes,55,Yes,Homemaker,Low,4.0,Cat_6,
Female,No,38,Yes,Artist,Low,1.0,Cat_6,8.0
Female,No,23,No,Healthcare,Low,4.0,Cat_3,1.0
Male,Yes,51,Yes,Artist,Low,1.0,Cat_4,1.0
Male,No,19,No,Healthcare,Low,5.0,Cat_6,1.0
Male,Yes,73,No,Lawyer,Low,1.0,Cat_6,1.0
Female,No,20,No,Healthcare,Low,6.0,Cat_2,4.0
Female,Yes,81,Yes,Lawyer,High,2.0,Cat_6,7.0
Female,Yes,45,No,Doctor,Low,1.0,Cat_6,1.0
Male,Yes,58,Yes,Artist,High,2.0,Cat_6,1.0
Male,No,28,No,Entertainment,Low,,Cat_3,1.0
Male,Yes,47,Yes,Artist,Average,4.0,Cat_6,3.0
Male,Yes,66,Yes,Executive,Low,1.0,Cat_6,
Male,Yes,57,Yes,Artist,Low,1.0,Cat_6,1.0
Female,Yes,50,Yes,Entertainment,Low,3.0,Cat_6,7.0
Female,No,40,Yes,Entertainment,Low,1.0,Cat_3,5.0
Female,No,37,No,Artist,Low,1.0,Cat_6,1.0
Male,Yes,36,No,Entertainment,Average,3.0,Cat_6,
Male,Yes,51,No,Entertainment,Average,4.0,Cat_4,1.0
